order_details_id,pizza_id,quantity,date,time,size,price,name,category,ingredients,Sales,Sales_day,Month
131,thai_ckn_l,1,2015-01-02,0 days 21:33:10,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Friday,January
132,peppr_salami_s,1,2015-01-02,0 days 21:42:45,S,12.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",12.5,Friday,January
133,spicy_ital_l,1,2015-01-02,0 days 22:00:17,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Friday,January
134,classic_dlx_m,1,2015-01-02,0 days 22:13:24,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Friday,January
135,mediterraneo_l,1,2015-01-02,0 days 22:29:34,L,20.25,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",20.25,Friday,January
136,southw_ckn_m,1,2015-01-02,0 days 22:32:49,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Friday,January
137,classic_dlx_m,1,2015-01-03,0 days 11:34:10,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Saturday,January
138,five_cheese_l,1,2015-01-03,0 days 11:44:50,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Saturday,January
139,pepperoni_m,1,2015-01-03,0 days 11:57:39,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",12.5,Saturday,January
140,ital_veggie_s,1,2015-01-03,0 days 12:26:44,S,12.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",12.75,Saturday,January
141,pep_msh_pep_s,1,2015-01-03,0 days 13:16:01,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",11.0,Saturday,January
142,pepperoni_l,1,2015-01-03,0 days 13:33:59,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Saturday,January
143,ckn_pesto_l,1,2015-01-03,0 days 13:41:36,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Saturday,January
144,four_cheese_m,1,2015-01-03,0 days 13:44:28,M,14.75,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",14.75,Saturday,January
145,bbq_ckn_m,1,2015-01-03,0 days 13:53:48,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Saturday,January
146,ital_supr_l,1,2015-01-03,0 days 14:22:10,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Saturday,January
147,bbq_ckn_m,1,2015-01-03,0 days 14:32:51,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Saturday,January
148,spinach_supr_m,1,2015-01-03,0 days 14:40:42,M,16.5,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",16.5,Saturday,January
149,pep_msh_pep_m,1,2015-01-03,0 days 14:48:45,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",14.5,Saturday,January
150,big_meat_s,1,2015-01-03,0 days 14:49:58,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Saturday,January
151,pep_msh_pep_s,1,2015-01-03,0 days 15:09:34,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",11.0,Saturday,January
152,sicilian_s,1,2015-01-03,0 days 15:09:42,S,12.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",12.25,Saturday,January
153,spicy_ital_s,1,2015-01-03,0 days 15:16:34,S,12.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",12.5,Saturday,January
154,spinach_supr_m,1,2015-01-03,0 days 15:22:43,M,16.5,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",16.5,Saturday,January
155,classic_dlx_m,1,2015-01-03,0 days 15:28:59,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Saturday,January
156,ital_cpcllo_m,1,2015-01-03,0 days 15:42:19,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Saturday,January
157,southw_ckn_l,1,2015-01-03,0 days 15:43:03,L,20.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",20.75,Saturday,January
158,classic_dlx_m,1,2015-01-03,0 days 15:54:30,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Saturday,January
159,ital_supr_l,1,2015-01-03,0 days 15:59:22,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Saturday,January
160,ital_supr_m,1,2015-01-03,0 days 16:35:33,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Saturday,January
161,bbq_ckn_l,1,2015-01-03,0 days 16:43:46,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Saturday,January
162,ital_veggie_s,1,2015-01-03,0 days 16:51:22,S,12.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",12.75,Saturday,January
163,soppressata_l,1,2015-01-03,0 days 16:54:54,L,20.75,The Soppressata Pizza,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",20.75,Saturday,January
164,thai_ckn_l,1,2015-01-03,0 days 16:56:33,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Saturday,January
165,spinach_fet_l,1,2015-01-03,0 days 16:57:37,L,20.25,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",20.25,Saturday,January
166,thai_ckn_s,1,2015-01-03,0 days 16:58:51,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Saturday,January
167,five_cheese_l,1,2015-01-03,0 days 17:00:49,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Saturday,January
168,mexicana_l,1,2015-01-03,0 days 17:02:27,L,20.25,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",20.25,Saturday,January
169,spin_pesto_s,1,2015-01-03,0 days 17:15:48,S,12.5,The Spinach Pesto Pizza,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",12.5,Saturday,January
170,spinach_supr_l,1,2015-01-03,0 days 17:21:31,L,20.75,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",20.75,Saturday,January
171,ital_supr_s,1,2015-01-03,0 days 17:23:03,S,12.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",12.5,Saturday,January
172,mediterraneo_l,1,2015-01-03,0 days 17:29:24,L,20.25,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",20.25,Saturday,January
173,napolitana_l,1,2015-01-03,0 days 17:35:30,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",20.5,Saturday,January
174,big_meat_s,1,2015-01-03,0 days 17:37:49,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Saturday,January
175,hawaiian_l,1,2015-01-03,0 days 17:50:51,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Saturday,January
176,ital_veggie_l,1,2015-01-03,0 days 17:51:57,L,21.0,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",21.0,Saturday,January
177,spicy_ital_l,1,2015-01-03,0 days 17:54:36,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Saturday,January
178,bbq_ckn_m,1,2015-01-03,0 days 18:15:03,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Saturday,January
179,hawaiian_m,1,2015-01-03,0 days 18:20:14,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",13.25,Saturday,January
180,big_meat_s,1,2015-01-03,0 days 18:33:34,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Saturday,January
181,classic_dlx_s,1,2015-01-03,0 days 18:49:32,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Saturday,January
182,four_cheese_l,1,2015-01-03,0 days 18:50:10,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Saturday,January
183,ital_cpcllo_m,1,2015-01-03,0 days 18:54:55,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Saturday,January
184,spicy_ital_l,3,2015-01-03,0 days 18:59:05,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",62.25,Saturday,January
185,thai_ckn_s,1,2015-01-03,0 days 19:08:33,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Saturday,January
186,ital_cpcllo_l,1,2015-01-03,0 days 19:36:00,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",20.5,Saturday,January
187,pep_msh_pep_s,1,2015-01-03,0 days 19:37:12,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",11.0,Saturday,January
188,thai_ckn_l,1,2015-01-03,0 days 20:08:39,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Saturday,January
189,pepperoni_s,1,2015-01-03,0 days 20:12:14,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",9.75,Saturday,January
190,thai_ckn_m,1,2015-01-03,0 days 20:14:23,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",16.75,Saturday,January
191,thai_ckn_l,1,2015-01-03,0 days 20:24:50,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Saturday,January
192,big_meat_s,1,2015-01-03,0 days 20:30:08,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Saturday,January
193,cali_ckn_m,1,2015-01-03,0 days 20:55:47,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",16.75,Saturday,January
194,spicy_ital_l,1,2015-01-03,0 days 21:21:24,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Saturday,January
195,veggie_veg_m,1,2015-01-03,0 days 21:25:20,M,16.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",16.0,Saturday,January
196,southw_ckn_s,1,2015-01-03,0 days 21:40:14,S,12.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",12.75,Saturday,January
197,pepperoni_l,1,2015-01-03,0 days 21:47:48,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Saturday,January
198,classic_dlx_m,1,2015-01-03,0 days 21:55:42,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Saturday,January
199,classic_dlx_s,1,2015-01-03,0 days 22:10:38,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Saturday,January
200,ital_supr_l,1,2015-01-03,0 days 22:24:05,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Saturday,January
201,the_greek_m,1,2015-01-03,0 days 22:29:59,M,16.0,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",16.0,Saturday,January
202,hawaiian_l,1,2015-01-03,0 days 22:50:29,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Saturday,January
203,ital_cpcllo_m,1,2015-01-04,0 days 11:30:48,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Sunday,January
204,mexicana_m,1,2015-01-04,0 days 11:36:25,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Sunday,January
205,spinach_supr_l,1,2015-01-04,0 days 11:43:54,L,20.75,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",20.75,Sunday,January
206,spinach_supr_s,1,2015-01-04,0 days 11:45:10,S,12.5,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",12.5,Sunday,January
207,five_cheese_l,1,2015-01-04,0 days 12:03:58,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Sunday,January
208,soppressata_l,1,2015-01-04,0 days 12:12:05,L,20.75,The Soppressata Pizza,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",20.75,Sunday,January
209,thai_ckn_l,1,2015-01-04,0 days 12:29:17,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Sunday,January
210,sicilian_l,1,2015-01-04,0 days 12:34:13,L,20.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",20.25,Sunday,January
211,thai_ckn_s,1,2015-01-04,0 days 12:54:20,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Sunday,January
212,bbq_ckn_l,2,2015-01-04,0 days 13:16:03,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",41.5,Sunday,January
213,ckn_pesto_s,1,2015-01-04,0 days 13:20:39,S,12.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",12.75,Sunday,January
214,pepperoni_s,1,2015-01-04,0 days 13:39:16,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",9.75,Sunday,January
215,bbq_ckn_m,1,2015-01-04,0 days 13:44:49,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Sunday,January
216,ital_supr_l,1,2015-01-04,0 days 14:31:56,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Sunday,January
217,ital_supr_m,1,2015-01-04,0 days 14:35:03,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Sunday,January
218,ital_veggie_s,1,2015-01-04,0 days 14:35:11,S,12.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",12.75,Sunday,January
219,pepperoni_m,1,2015-01-04,0 days 14:42:01,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",12.5,Sunday,January
220,peppr_salami_m,1,2015-01-04,0 days 15:31:59,M,16.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",16.5,Sunday,January
221,spinach_fet_s,1,2015-01-04,0 days 15:33:18,S,12.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",12.0,Sunday,January
222,spinach_supr_s,1,2015-01-04,0 days 15:46:38,S,12.5,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",12.5,Sunday,January
223,the_greek_m,2,2015-01-04,0 days 16:08:20,M,16.0,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",32.0,Sunday,January
224,sicilian_m,1,2015-01-04,0 days 16:39:58,M,16.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",16.25,Sunday,January
225,ital_cpcllo_m,1,2015-01-04,0 days 16:41:48,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Sunday,January
226,southw_ckn_s,1,2015-01-04,0 days 16:59:39,S,12.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",12.75,Sunday,January
227,napolitana_s,1,2015-01-04,0 days 17:24:39,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",12.0,Sunday,January
228,peppr_salami_l,1,2015-01-04,0 days 17:31:24,L,20.75,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",20.75,Sunday,January
229,napolitana_s,1,2015-01-04,0 days 17:37:57,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",12.0,Sunday,January
230,big_meat_s,1,2015-01-04,0 days 17:58:38,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Sunday,January
231,classic_dlx_l,1,2015-01-04,0 days 18:04:18,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Sunday,January
232,napolitana_l,1,2015-01-04,0 days 18:21:59,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",20.5,Sunday,January
233,ital_supr_l,1,2015-01-04,0 days 18:26:51,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Sunday,January
234,hawaiian_l,1,2015-01-04,0 days 18:36:09,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Sunday,January
235,cali_ckn_l,1,2015-01-04,0 days 18:51:30,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Sunday,January
236,pepperoni_l,1,2015-01-04,0 days 19:21:04,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Sunday,January
237,soppressata_l,1,2015-01-04,0 days 19:27:48,L,20.75,The Soppressata Pizza,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",20.75,Sunday,January
238,spicy_ital_m,1,2015-01-04,0 days 19:45:15,M,16.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",16.5,Sunday,January
239,bbq_ckn_s,1,2015-01-04,0 days 19:57:52,S,12.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",12.75,Sunday,January
240,prsc_argla_s,1,2015-01-04,0 days 20:10:24,S,12.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",12.5,Sunday,January
241,spinach_supr_s,1,2015-01-04,0 days 20:11:25,S,12.5,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",12.5,Sunday,January
242,bbq_ckn_m,1,2015-01-04,0 days 20:15:29,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Sunday,January
243,ckn_alfredo_m,1,2015-01-04,0 days 20:26:17,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Sunday,January
244,ital_veggie_m,1,2015-01-04,0 days 20:26:22,M,16.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",16.75,Sunday,January
245,veggie_veg_l,1,2015-01-04,0 days 20:28:41,L,20.25,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",20.25,Sunday,January
246,hawaiian_s,2,2015-01-04,0 days 20:30:48,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",21.0,Sunday,January
247,pepperoni_l,1,2015-01-04,0 days 20:55:29,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Sunday,January
248,prsc_argla_m,1,2015-01-04,0 days 20:58:19,M,16.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",16.5,Sunday,January
249,mexicana_l,1,2015-01-04,0 days 21:06:16,L,20.25,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",20.25,Sunday,January
250,spicy_ital_l,1,2015-01-04,0 days 21:07:05,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Sunday,January
251,cali_ckn_l,1,2015-01-04,0 days 21:10:05,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Sunday,January
